,제목,가수,가사,좋아요
72,[19금] Godzilla (feat. Juice WRLD),Eminem(에미넴),"청소년 보호법에 따라 19세 미만의 청소년이 이용할 수 없습니다.
성인 인증 후 이용해 주세요. (연 1회)
성인 인증 하기","1,842"
73,[19금] Starboy (feat. Daft Punk),The Weeknd(위켄드),"청소년 보호법에 따라 19세 미만의 청소년이 이용할 수 없습니다.
성인 인증 후 이용해 주세요. (연 1회)
성인 인증 하기","4,613"
74,[19금] Him & I,G-Eazy(지 이지) CONNECT 아티스트,"청소년 보호법에 따라 19세 미만의 청소년이 이용할 수 없습니다.
성인 인증 후 이용해 주세요. (연 1회)
성인 인증 하기","1,640"
75,Greatest Love of All,Whitney Houston(휘트니 휴스턴),"I believe the children are our are future 
Teach them well and let them lead the way 
Show them all the beauty they possess inside 
Give them a sense of pride to make it easier
Let the children's laughter remind us how we used to be 
Everybody searching for a hero 
People need someone to look up to 
I never found anyone to fulfill my needs 
A lonely place to be 
So I learned to depend on me 

[Chorus:]
I decided long ago, never to walk in anyone's shadows 
If I fail, if I succeed 
At least I live as I believe 
No matter what they take from me 
They can't take away my dignity 
Because the greatest love of all 
Is happening to me 
I found the greatest love of all 
Inside of me 
The greatest love of all 
Is easy to achieve 
Learning to love yourself 
It is the greatest love of all 

I believe the children are our future
Teach them well and let them lead the way 
Show them all the beauty they possess inside 
Give them a sense of pride to make it easier 
Let the children's laughter remind us how we used to be 

[Chorus]

And if by chance, that special place 
That you've been dreaming of 
Leads you to a lonely place 
Find your strength in love
sbyr9521 님이 등록해 주신 가사입니다.
가사 오류 제보","3,016"
76,Flower Dance,DJ Okawari(디제이 오카와리),"They serve the purpose of changing hydrogen
into breathable oxygen
And they’re as necessary here as the air is
on Earth
But I still say they’re flowers
If you like
Do you sell them
I’m afraid not
But maybe we could make a deal
bugsmanager 님이 등록해 주신 가사입니다.
가사 오류 제보","5,524"
77,Lovin On Me,Jack Harlow,"I'm vanilla baby
I'll choke you
But I ain't no killa baby
She 28 tellin me I'm still a baby
I get love in Detroit like Skilla baby
And the thing about ya boy is
I don't like no whips and chains 
and you can't tie me down
But you can whip your lovin on me baby
Whip your lovin on me baby
Young J-A-C-K AKA Rico like Suave
Young Enrique
Speakin of AKA she's an Alpha
But not around ya boy
She get quiet round ya boy
Hold on
Don't know what you heard 
or what you thought about ya boy
But they lied about ya boy
Going dumb man it's some idiotic bout ya boy
She wearin cheetah print
That's how bad 
she wanna be spotted round ya boy
I don't like no whips and chains 
and you can't tie me down
But you can whip your lovin on me baby
Whip you lovin on me baby
I'm Vanilla baby
I'll choke you
But I ain't no killa baby
She 28, tellin me I'm still a baby
I get love in Detroit like Skilla baby
And the thing about ya boy is
I don't like no whips and chains 
and you can't tie me down
But you can whip your lovin on me baby
Whip your lovin on me baby
Young M-I-S-S-I-O-N-A-R-Y
He's sharp like barbed wire
She stole my heart then she got archived
I keep it short wit a bitch
Lord Farquaad
All the girls in the front row
All the girls in the barricade
All the girls that been waiting all day
Let your tongue hang out
Fuck everything
If you came with a man
Let go of his hand
Errbody in a suite
Kickin up they feet
Stand up bitch dance
And all the guys in the back 
waitin on the next track
Cut ya boy a little slack
I'm Vanilla baby
I'll choke you
But I ain't no killa baby
She 28 tellin me I'm still a baby
I get love in Detroit like Skilla baby
And the thing about ya boy is
I don't like no whips and chains 
and you can't tie me down
But you can whip your lovin on me baby
Whip your lovin on me baby
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",311
78,Rumors,Jake Miller (제이크 밀러),"Yeah, heh, rumors

Yeah, we the word up on the streets
They talk, talk, talk 'bout you and me
Let's start some rumors, rumors
And no, I don't know where they came from
But I'm always down to make some, rumors, rumors
Yeah, they saw me sneaking out your crib last night
3 A.M. to catch a flight
Caught me driving through your hood
Paparazzi got me good

We like stars, yeah baby, they astronomers
Look at everybody camping out with they binoculars
All up in the headlines, me and the wifey
But let them gossip girl, Blake Lively

I don't know where they're getting their news
But I'm not mad if tonight it comes true
Ooh, let's start some rumors
I'mma start some rumors with you, with you
I wanna start some rumors with you
Yeah, rumors, I wanna start some rumors with you
Yeah, rumors, I wanna start some

Man, how the hell they spread so fast
Yeah, my homie called and asked
""Have you heard the rumors?"" Wait what? Rumors
Yeah, we the topic of the town
We might as well just own it now
It ain't no rumor, no, it ain't no rumor
They caught us hooking up all in my whip
Man, I needa tint that shit
Now your cell is blowing up like
""Oh my god tell me everything""

We like stars, yeah baby, they astronomers
Look at everybody camping out with they binoculars
All up in the headlines, me and the wifey
But let them gossip girl, Blake Lively

I don't know where they're getting their news
But I'm not mad if tonight it comes true
Ooh, let's start some rumors
I'mma start some rumors with you, with you
I wanna start some rumors with you
Yeah, rumors, I wanna start some rumors with you
Yeah, rumors, I wanna start some rumors with you

No we don't care if somebody knows, body knows
People talking that's just how it goes, how it goes
You know we love to keep them on they toes, on they toes
Yeah, so start a rumor tonight
If they ain't talking we ain't doing it right

I don't know where they're getting their news
But I'm not mad if tonight it comes true
Ooh, let's start some rumors
I'mma start some rumors with you, with you

I wanna start some rumors with you
I wanna start some rumors
I wanna start some rumors with you
I wanna start some, I wanna start some, yeah
Rumors
sbyr9521 님이 등록해 주신 가사입니다.
가사 오류 제보","2,453"
79,"Oh Santa! (feat. Ariana Grande, Jennifer Hudson)",Mariah Carey(머라이어 캐리) CONNECT 아티스트,"Oh santa's gonna come and make him mine
This christmas
Santa's gonna come and make him mine mine
Oh santa
Santa's gonna come and make him mine
This christmas
Santa's gonna come and make him mine mine
Santa
If you get this letter
Won't you help me out?
I know you're kinda busy
With your elves right now
And I don't know how
You do the things you do
While I sleep on christmas eve
But it's amazing
And I bet that you could
Bring me back my baby
Because every time I see christmas lights
I feel this burn inside
And I just can't take it
I saw them shopping last week
And his new girl was so bleak
And then I swore to myself
Santa's gonna come and make him mine
This christmas night
Ho ho ho
Santa's gonna come and make you mine
This christmas
Santa's gonna come and make you mine
Ho ho ho
Santa's gonna come and make you mine
This christmas night
Oh santa
I heard that it's really gonna snow this year
So I hope rudolph
And them other eight reindeer
Get you safely here
So you can scoop him up
And swoop him right down my chimney
I've been really really really good this year
So put on that red suit and make him appear
'Cause christmas cheer
Just ain't the same without my baby
Come on oh kris kringle send me help
They say it's unrealistic
But I believe in you saint nick
So grant this wish for me right quick
Santa won't you come and make him mine
This christmas night?
Ho ho ho
Santa's gonna come and make you mine
This christmas
Santa's gonna come and make you mine
Ho ho ho
Santa's gonna come and make you mine
This christmas night
Oh santa
Oh santa
Oh santa
Come on santa
Oh santa
Oh santa claus
If you get this letter
Please don't make me wait
'Cause all december
I'll be counting down the days
So hop on your sleigh
I promise that I won't forget
The milk and cookies
The trees all sparkly and gold
But inside I feel so cold
So soon as you leave the north pole
Santa won't you come and make him mine
This christmas?
Santa's gonna come and make you mine
Ho ho ho
Santa's gonna come and make you mine
This christmas
Santa's gonna come and make you mine
Ho ho ho
Santa's gonna come and make you mine mine
Santa's gonna come and make you mine
Ho ho ho
Santa's gonna come and make you mine
This christmas
Santa's gonna come and make you mine
Ho ho ho
Santa's gonna come and make you mine mine
Santa's gonna come and make him mine
This christmas
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",858
80,Congratulations (feat. Quavo),Post Malone(포스트 말론),"Noo nah nah
Yeah yeah
Noo nah nah
Yeah
My mama called seen you on TV son
Said shit done changed ever since we was on
I dreamed it all ever since I was young
They said I wouldn't be nothing
Now they always say congratulations
Worked so hard forgot how to vacation
They ain't never had the dedication
People hatin'
Say we changed and look we made it
Yeah we made it
They was never friendly yeah
Now I'm jumping out the bentley yeah
And I know I sound dramatic yeah
But I know I had to have it yeah
For the money I'm a savage yeah
I be itching like a addict yeah
I'm surrounded 20 bad bitches yeah
But they didn't know me last year yeah
Everyone wanna act like they important
(Yeah yeah yeah yeah yeah yeah)
But all that mean nothing when I saw my dog
(Yeah yeah yeah yeah yeah yeah)
Everyone counting on me drop the ball
(Yeah yeah yeah yeah yeah yeah)
Everything costing like
I'm at the bottom yeah yeah
If you fuck with winning
Put your lighters to the sky
How could I make sense
When I got millions on my mind?
Coming with that bullshit
I just put it to the side
Balling since a baby
They could see it in my eyes
My mama called seen you on TV son
Said shit done changed ever since we was on
I dreamed it all ever since I was young
They said I wouldn't be nothing
Now they always say congratulations
Worked so hard forgot how to vacation
They ain't never had the dedication
People hatin' say we changed
And look we made it
Yeah we made it
I was patient yeah oh
I was patient ay oh
Now I can scream that we made it
Now everyone everywhere I go
They say 'gratulations
Young nigga young nigga graduation
I pick up the rock and I ball baby
I'm looking for someone to call baby
But right now I got a situation
Nothing but old ben ben franklins
Big rings champagne
My life is like a ball game
But instead I'm in the trap though
Pot so big call it super bowl
Super bowl call the hoes get in the rolls
Top floor lifestyle huncho and post
Malone I got a play on my phone ay
You know what I'm on ay
Huncho houdini is gone ay
My mama called seen you on TV son
Said shit done changed ever since we was on
I dreamed it all ever since I was young
They said I wouldn't be nothing
Now they always say congratulations
Worked so hard forgot how to vacation
They ain't never had the dedication
People hatin'
Say we changed and look we made it
Yeah we made it
Hey hey
Hey hey
bbbgold 님이 등록해 주신 가사입니다.
가사 오류 제보","3,116"
81,redrum,21 Savage(21 새비지),"Cai a noite sobre o nosso amor
Cai e agora só restou do amor
Uma palavra Adeus
Woah woah woah

Want it all I won't leave a breadcrumb
Bitch what? I thought a nigga said somethin'
Thought a nigga said somethin'
G Block all we know is redrum
Redrum redrum redrum redrum
G Block all we know is redrum
Redrum redrum redrum redrum
Nigga all we know is (Redrum)

Ridin' in the back it's a May' (It's a May')
Thirty-two shots in the K (In the K)
Marathon I really run the A (Run the A)
Say you touched me how Sway? (How Sway?)
Graveyard that's where the opps stay 
(Opps stay)
Hypnotize they do what I say (What I say)
21 niggas don't play (Don't play)
My Glock Gen5 said hey (Said hey)
Take my choppеr everywherе 
that's bae (That's bae)
Get yo' ass out the car 
you givin' Tre (Givin' Tre)
We been spinnin' 
through they hood all day (All day)
Niggas say they outside okay okay
I can't let a bitch play me no way (No way)
You a duck if you believe 
what ho say (What ho say)
She got way more bodies than my old K (Old K)
My lil' brother beat his body OJ (OJ)
Niggas talkin' 'bout they lit 
I'm La Flame (Pussy)
That lil' boy a mascot he ain't gang (Pussy)
Watch a half a million dollars 
and it's plain (Pussy)
I don't go through TSA to get on planes (Pussy)
You get pussy without head 
then you lame (Pussy)
She knew 
I was leavin' 'fore I even came (Pussy)
Two revolvers on my waist John Wayne (Pussy)
Smack niggas 
then I get on Live and sing (Yeah)

Want it all I won't leave a breadcrumb
Bitch what? I thought a nigga said somethin'
Thought a nigga said somethin'
G Block all we know is redrum
Redrum redrum redrum redrum
G Block all we know is redrum
Redrum redrum redrum redrum
Nigga all we know is (Redrum)

How many niggas got the belt? (A lot)
Catch 'em at the light he get nailed (Bow)
9-1-1 somebody help
Sub-tweeting bad for your health pussy
I'm a gangster I ain't takin' shit back pussy
I'll never do no song with no rat pussy
Put a Lego in a stick it rat-a-tat pussy
I don't wanna talk go and catch a hat pussy
Big Draco come up out that Scat pussy
He stood on business 
now he layin' on his back pussy
Ask around 
I be rappin' nothin' but facts pussy
We the reason all these niggas runnin' track 
pussy (On God)
You ain't never stepped 
you can't tell me a thing (21)
I got big kahunas and I'm lettin' 'em hang (21)
Keep my mouth closed and 
that's never gon' change (21)
You get in the jam and 
go to pointin' and blame (21 21)
I ain't let it slide I was sharpenin' aim
Smokin' on my brothers got his ass left slain
You know it's smoke 
'cause they ain't even take off his chain
Say it's up with me 
your ass must do cocaine (21 21)

Want it all I won't leave a breadcrumb
Bitch what? I thought a nigga said somethin'
Thought a nigga said somethin'
G Block all we know is redrum
Redrum redrum redrum redrum
G Block all we know is redrum
Redrum redrum redrum redrum
Nigga all we know is (Redrum)

Little pigs
Little pigs let me come in
Not by the hair on your chinny-chin-chin?
Then I'll huff and I'll puff 
and I'll blow your house down
Here's Johnny
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",184
82,Movie,Tom Misch CONNECT 아티스트,"My cheek brushes against his
Smooth on stubble for a moment
And then it's gone
He walks along the platforms into the dream
Every fiber in me wants to shout and scream
'Stop'
To run across to him take him into my arms
To tell him
'I love you you silly silly man I love you'
But instead I stand still
Heart cracking
These little curls on the back
Of his head bouncing
As he steps out of my life forever
I hope
That the fire we both made
Still burns a little in you
I wrote to you
Everyday did my letters find their way?
Our memories on my screen
Two lovers in this mystic dream
Baby come back to me come back to me
Too much time on my phone
Baby do you still sleep alone?
Come back to me come back to me
Remember me
Fresh out a black and white movie movie
On every screen
What would you realize
What you meant to me was a mystery
Remember me
Fresh out a black and white movie movie
On every screen
What would you realize
What you meant to me was a mystery
I heard
That you moved somewhere far away
Is your number the same as before?
Can't ignore the time
May have changed your ways
Does my record still hang on your wall?
Such a sentimental way to groove
I hope it still touches you
Baby come back to me come back to me
It kills me to see you leave
So I came home and made this beat
Baby come back to me come back to me
Remember me
Fresh out a black and white movie movie
On every screen
What would you realize
What you meant to me was a mystery
Remember me
Fresh out a black and white movie movie
On every screen
What would you realize
What you meant to me was a mystery
Remember me let's set the scene
You and me what could've been
Still swimming in a lover's dream
Still playing on the movie screens
Remember me let's set the scene
You and me what could've been
Still swimming in a lover's dream
Still playing on the movie screens
Remember me let's set the scene
You and me what could've been
Still swimming in a lover's dream
Still playing on the movie screens
Remember me let's set the scene
You and me what could've been
Still swimming in a lover's dream
Still playing on the movie screens
tjddmswkdal@naver.com 님이 등록해 주신 가사입니다.
가사 오류 제보","4,652"
83,Best Friend (feat. Doja Cat),Saweetie,"That my best friend she a real bad bitch
Got her own money she don't need no nig'
On the dance floor
She had two three drinks
Now she twerkin'
She throw it out and come back in
That's my best friend
She a real bad bitch
Drive her own car she don't need no Lyft
In the strip club know my girl gon' tip
Now she twerkin'
She throw it out and come back in
Beep beep is that my bestie in a Tessie?
Fresh blow out skin on tan ooh she ready
Bitch you look goodt with a T at the end
I'ma hype her every time
That my motherfuckin' friend
Shе been down
Since the jelliеs and the Bobo's
Got me steppin' out the Jeep in Manolo's
When we pull up to the scene
They be filled with jealousy
If a bitch get finicky
She gon' bring that energy
I hit her phone with the tea
Like Bitch guess what?
All the rich ass boys wanna fuck on us
All this ass sittin' up
You could look don't touch
In our bag
Bust some bands every time we link up
That my best friend she a real bad bitch
Got her own money she don't need no nig'
On the dance floor
She had two three drinks
Now she twerkin'
She throw it out and come back in
That's my best friend
She a real bad bitch
Drive her own car she don't need no Lyft
In the strip club know my girl gon' tip
Now she twerkin'
She throw it out and come back in
That my best friend if you need a freak
I ain't dumb
But motherfucker she my Tweedledee
If she ride for me she don't need a key
If you side ways
She straighten you if need to be
And she so bad that I just
Can't take that bitch nowhere
She off her fifth shot
I said Mm mm don't go there
Bitch break her back she protect and attack
Get that strap like them buckle
Foot on neck give no air
Whole world wanna be us
And my main bitch she my day one
On my way bitch let you get drunk
Let's celebrate 'cause
We the baddest in the club
That my best friend she a real bad bitch
Got her own money she don't need no nig'
On the dance floor
She had two three drinks
Now she twerkin'
She throw it out and come back in
That's my best friend
She a real bad bitch
Drive her own car she don't need no Lyft
In the strip club know my girl gon' tip
Now she twerkin'
She throw it out and come back in
Hah best friend you the
Baddest and you know it
Uh oh girl I think our booty growin'
Fuck it up in the mirror hit them poses
Best friends and you motherfuckin' glowin'
Best friends
And your wrist look like it's frozen
Uh oh girl I think our booty growin'
Fuck it up in the mirror hit them poses
Best friend
You my motherfuckin' soulmate
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","1,561"
84,Lot to Learn,Luke Christopher(루크 크리스토퍼),"If I was the question would you be my answer
If I was the music would you be the dancer
If I was the student would you be the teacher
If I was the sinner would you be the preacher
Would you be my
N' dun d dun dun
I still got a lot of shit to learn I'll admit it
N' dun d dun dun
I still got a lot of shit to learn I'll admit it
Feeling like a digit in a system
Just another stupid number
I don't know know know
Everything is twisted I can feel it
It's another stupid summer
Where it's cold cold cold
And we can do it on our own
Head up to a place where baby no one goes
In a rocket full of liquor
In a polaroid for pictures
Baby you should stop me 'fore I lose control
How imperfect a person am I
Go through your purse
And put on your disguise
You see the stars but they just see the skies
And you see my scars what do they see
If I was the question would you be my answer
If I was the music would you be the dancer
If I was the student would you be the teacher
If I was the sinner would you be the preacher
Would you be my
N' dun d dun dun
I still got a lot of shit to learn I'll admit it
N' dun d dun dun
I still got a lot of shit to learn I'll admit it
N' dun d dun dun
We still got a lot of shit to learn just admit it
N' dun d dun dun
We still got a lot of shit to learn
Don't you get it
Got your finger on the trigger
And you aiming'at the mirror
Don't you shoot that ain't you nah
Cause on the outside you pretending
But you hurtin' in the inner
What's the truth what's the truth now
How imperfect a person am I
Go through your purse
And put on your disguise
You see the stars but they just see the skies
And you see my scars what do they see
If I was the question would you be my answer
If I was the music would you be the dancer
If I was the student would you be the teacher
If I was the sinner would you be the preacher
Would you be my
N' dun d dun dun
I still got a lot of shit to learn I'll admit it
N' dun d dun dun
I still got a lot of shit to learn I'll admit it
If I was the question would you be my answer
If I was the music would you be the dancer
If I was the student would you be the teacher
If I was the sinner would you be the preacher
If I was the question would you be my answer
If I was the music would you be the dancer
If I was the student would you be the teacher
If I was the sinner would you be the preacher
Would you be my
N' dun d dun dun
I still got a lot of shit to learn I'll admit it
N' dun d dun dun
I still got a lot of shit to learn I'll admit it
bbbgold 님이 등록해 주신 가사입니다.
가사 오류 제보","1,359"
85,Good News,Mac Miller(맥 밀러),"I spent the whole day in my head
Do a little spring cleaning
I'm always too busy dreaming
Well maybe I should wake up instead
A lot of things I regret
But I just say I forget
Why can't it just be easy?
Why does everybody need me to stay?
Well I hate the feeling
When your high but underneath the ceiling
Got the cards in my hand I hate dealing
Get everything I need then I'm gone
But it ain't stealing can I get a break?
I wish that I could just
Get out my god damn way
What is there to say?
There ain't a better time than today
Maybe I'll lay down for a little
Instead of always trying
To figure everything out
And all I do is say sorry
Half the time I don't even
Know what I'm saying it about
Good news good news good news
That's all they wanna hear
No they don't like it when I'm down
When I'm flying it
Make 'em so uncomfortable
So different what's the difference?
Well it ain't that bad
It could always be worse
I'm running out of gas
Hardly anything left
Hope I make it home from work
So tired of being so tired
Why do I gotta build something beautiful
Just to go set it on fire?
I'm no lie but
Sometimes the truth don't sound like the truth
Maybe 'cause it ain't
I just love the way it sound when I say it
So what I do? If you know
Me it ain't anything new
Wake up to the moon
Haven't seen the sun in a while
But I heard that the skies still blue
Heard they don't talk about
Me too much no more
That's a problem with a closed door
Good news good news good news
That's all they wanna hear
No they don't like it when I'm down
When I'm flying oh
It make 'em so uncomfortable
So different what's the difference?
That there's a whole lot more
For me waiting on the other side
I'm always wondering
If it feel like summer
I know maybe I'm too late I could
Make it there some other time
Then I'll finally discover
That there's a whole lot
More for me waiting
That there's a whole lot
More for me waiting
I know maybe I'm too late I could
Make it there some other time
Then I'll finally discover
That it ain't that bad
Ain't so bad when it ain't that bad
At least it don't gotta be no more
No more no more no more no more
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","2,317"
86,The Search,NF(엔에프),"Hey nate how's life?
I don't know it's alright
I've been dealin' with some things
Like every human being
And really didn't sleep much
Last night (Last night)
I'm sorry that's fine
I just think I need a little me time
I just think I need a little free time
Little break from the shows
And the bus rides yeah (Bus rides)
Last year I had a breakdown
Thoughts tellin' me I'm lost gettin' too loud
Had to see a therapist and I found out
Somethin' funny's going on up in my house
Yeah started thinkin'
Maybe I should move out
You know pack my car take a new route
Clean up my yard get the noose out
Hang up my heart let it air out (Air out)
I've been searchin'
What does that mean
Nate? I've been learning
Grabbin' my keepsakes leavin' my burdens
Well I brought a few with me
I'm not perfect
Lookin' at the view like this concerns me
Pickin' up the cues right? I'm quite nervous
Hate it when I lose sight life gets blurry
And things might hurt me
It's prolly gonna be a long journey
But hey (But hey)
It's worth it though
Cold world out there kids grab your coats
Been a minute I know now I'm back to roam
Lookin' for the antidote to crack the code
Pretty vivid I admit it I'm in classic mode
Don't need pity given to me
But I can't condone
Talkin' down to me
I'ma have to crack your nose
For crackin' jokes
I'm lookin' for the map to hope
You seen it? (You seen it?)
Been makin' a whole lot of changes
Wrote a song about that you should play it
I get scared when I walk on these stages
I look at the crowd
And see so many faces yeah
That's when I start to get anxious
That's when my thoughts can be dangerous
That's when I put on my makeup
And drown in self hatred
Forget what I'm saying and
Where'd the beat go?
Oh ain't that somethin'?
Drums came in you ain't see that comin'
Hands on my head can't tell me nothin'
Got a taste of the fame
And it pumped my stomach
Throw it back up like I don't want it
Wipe my face clean up my vomit
Ocd tryna push my buttons
I said don't touch it now y'all done it
I can be critical never typical
Intricate with every syllable I'm a criminal
Intimate but never political pretty visual
Even if you hate it
I'll make it feel like you're in it though
You call me what you wanna
But never call me forgettable
Leave you deep in thought
I could never swim in the kiddie pool
Way that I been thinkin'
This cinematic is beautiful
Man I don't know if I'm makin' movies
Or music videos (Videos videos)
Yeah the sales can rise
Doesn't mean much though
When your health declines
See we've all got somethin'
That we trapped inside
That we try to suffocate
You know hopin' it dies
Try to hold it underwater
But it always survives
Then it comes up out of
Nowhere like an evil surprise
Then it hovers over you
To tell you millions of lies
You don't relate to that?
Must not be as crazy as I am
The point I'm makin' is the mind is
A powerful place
And what you feed it can
Affect you in a powerful way
It's pretty cool right? Yeah
But it's not always safe
Just hang with me
This'll only take a moment okay?
Just think about it for a second
If you look at your face
Every day when you get up
And think you'll never be great
You'll never be great
Not because you're not but the hate
Will always find a way to cut you up
And murder your faith (Woo)
I am developin' take a look at the benefits
Nothin' to meddle with
I can never be delicate
Am I even relevant?
That depends how you measure it
Take a measurement
Then bag it up and give me the evidence
It's pretty evident
Dependable can never be tentative
I'm a gentleman depending on
If I think you're genuine
Pretty elegant but not afraid
To tell you to get a grip
Proper etiquette I keep it to myself
When I celebrate ah
It's that time again
Better grab your balloons
And invite your friends
Seatbelts back on yeah strap 'em in
Look at me everybody I'm smilin' big
On a road right now that I can't predict
Tell me tone that down but I can't resist
Y'all know that sound better raise your fists
The search begins I'm back
So enjoy the trip huh (Huh huh)
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",846
87,[19금] DNA.,Kendrick Lamar(켄드릭 라마),"청소년 보호법에 따라 19세 미만의 청소년이 이용할 수 없습니다.
성인 인증 후 이용해 주세요. (연 1회)
성인 인증 하기","2,116"
88,Houdini,Eminem(에미넴),"Hey, Em, it's Paul
Uh, I was listening to the album
Good fucking luck, you're on your own

Guess who's back, back again?
Shady's back, tell a friend
Guess who's back? Guess who's back?
Guess who's back? Guess who's back?
Guess who's back? Guess who's back?
Guess who's back? (Haha)
Da-da-da, da, da, da, da, da, da
Da-da-da, da, da, da, da

Well, look what the stork brung (What?)
Little baby devil with the forked tongue
And it's stickin' out, yeah, like a sore thumb (Bleh)
With a forehead that it grew horns from (Look)
Still a white jerk (It's him), pullin' up in a Chrysler to the cypher
With the Vics, Percs and a Bud Light shirt
Lyrical technician (Yeah), an electrician (Yeah)
Y'all light work (Haha)
And I don't gotta play pretend, it's you I make believe (What?)
And you know I'm here to stay 'cause me (Why?)
If I was to ever take a leave (What?)
It would be aspirin' to break a feve' (Yeah)
If I was to ask for Megan Thee (What?)
Stallion if she would collab with me
Would I really have a shot at a feat? (Haha)
I don't know, but I'm glad to be back like

Abra-abracadabra (And for my last trick)
I'm 'bout to reach in my bag, bruh (Like)
Abra-abracadabra (And for my last trick, poof)
Just like that and I'm back, bro

Now, back in the days of old me (When?)
Right around the time I became a dope fiend (Oh)
Ate some codeine as a way of coping (Mm)
Taste of opiates, case of O.E.
Turned me into smiley face emoji (Woo)
My shit may not be age-appropriate
But I will hit an eight-year-old in the face with a participation trophy
'Cause I have zero doubts
That this whole world's 'bout
To turn into some girl scouts
That censorship bureau's out to (Shut me down)
So when I started this verse
It did start off lighthearted at first (Hmm)
But it feels like I'm targeted
Mind-bogglin' how my profit has skyrocketed
Look what I pocketed
Yeah, the shit is just like y'all had been light joggin', and
I've been runnin' at full speed
And that's why I'm ahead like my noggin', and
I'm the fight y'all get in
When you debate who the best, but opps, I'm white chalkin' when
I step up to that mic, cock it then
""Oh my God, it's him! Not again!""

Abra-abracadabra (And for my last trick)
I'm 'bout to reach in my bag, bruh (Like)
Abra-abracadabra (And for my last trick, poof)
Just like that and I'm back, bro (Break it down)

Sometimes, I wonder what the old me'd say (If what?)
If he could see the way shit is today (Look at this shit, man)
He'd probably say that everything is gay (Like happy)
What's my name? What's my name? (Slim Shady)

So how many little kids still wanna act like me? (Haha)
I'm a bigger prick than cacti be (Yeah)
And that's why these (What?)
Words sting just like you were being attacked by bees (Bzz)
In the coupe, leaning back my seat (What?)
Bumpin' R. Kelly's favorite group (Uh), the black guy (Guy) pees (Pees, haha)
In my Air Max 90s
White Ts, walkin' parental advisory
My transgender cat's Siamese (Why?)
Identifies as black, but acts Chinese (Haha)
Like a motherfuckin' Hacky Sack, I treat (What?)
The whole world 'cause I got it at my feet (Yeah)
How can I explain to you (What?)
That even myself I'm a danger to? (Yeah)
I hop on tracks like a kangaroo
And say a few things or two to anger you
But fuck that, if I think that shit, I'ma say that shit
Cancel me, what? Okay, that's it
Go ahead, Paul, quit, snake-ass prick
You male cross dresser (Haha), fake-ass bitch
And I'll probably get shit for that (Watch)
But you can all suck my dick, in fact
Fuck them, fuck Dre, fuck Jimmy, fuck me, fuck you
Fuck my own kids, they're brats (Fuck 'em)
They can screw off (Yeah), them and you all (Uh)
You too, Paul (Punk), got two balls
Big as RuPaul's (Woah)
What you thought you saw ain't what you saw (Nah)
'Cause you're never gon' see me
Caught sleepin' and see the kidnappin' never did happen
Like Sherri Papini, Harry Houdini
I vanish into the thin air as I'm leavin' like

Abra-abracadabra (And for my last trick)
I'm 'bout to reach in my bag, bruh (Like)
Abra-abracadabra (And for my last trick, poof)
Just like that and I'm back, bro
sbyr9521 님이 등록해 주신 가사입니다.
가사 오류 제보",197
89,Pray For Me,The Weeknd(위켄드),"I'm always ready for a war again
Go down that road again
It's all the same
I'm always ready to take a life again
You know I'll ride again
It's all the same (ooh ooh ooh)
Tell me who's gon' save me from myself
When this life is all I know
Tell me who's gon' save me from this hell
Without you I'm all alone
Who gon' pray for me?
Take my pain for me?
Save my soul for me?
'Cause I'm alone you see
If I'm gon' die for you
If I'm gon' kill for you
Then I'll spill this blood for you hey
I fight the world I fight you I fight myself
I fight God just tell me how many burdens left
I fight pain and hurricanes today I wept
I'm tryna fight back tears flood on my doorsteps
Life a livin' hell puddles of blood in the streets
Shooters on top of the building
government aid ain't relief
Earthquake the body drop the ground breaks
The poor run with smoke lungs and Scarface
Who need a hero? (Hero)
You need a hero look
in the mirror there go your hero
Who on the front lines at Ground Zero? (Hero)
My heart don't skip a beat even
when hard times bumps the needle
Mass destruction and mass corruption
The souls are sufferin' men
Clutchin' on deaf ears again rapture is comin'
It's all prophecy
and if I gotta be sacrificed for the greater good
Then that's what it gotta be
Who gon' pray for me?
Take my pain for me?
Save my soul for me?
'Cause I'm alone you see
If I'm gon' die for you
If I'm gon' kill for you
Then I'll spill this blood for you hey
Hey hey hey hey
Hey hey hey hey
Who gon' pray for me?
Take my pain for me?
Save my soul for me?
'Cause I'm alone you see
If I'm gon' die for you
If I'm gon' kill for you
Then I'll spill this blood for you hey
Just in case my faith go I live by my own law
I live by my own law I live by my own
Just in case my faith go I live by my own law
I live by my own law I live by my own
bbbgold 님이 등록해 주신 가사입니다.
가사 오류 제보","4,285"
90,Homerton,Loyle Carner,"가사 준비 중입니다. 일반 가사 신청 실시간 가사 신청
벅스패널이 되면 가사를 등록하실 수 있습니다. 벅스패널이란?",13
91,[19금] The Monster (feat. Rihanna),Eminem(에미넴),"청소년 보호법에 따라 19세 미만의 청소년이 이용할 수 없습니다.
성인 인증 후 이용해 주세요. (연 1회)
성인 인증 하기","3,421"
